MENU_NAME,DATA,Category
떡강정,지금 사진은 200g인데 살짝 줄여도 될 것 같아서  150g으로 수정하였습니다,이유식
사과미음,사과는 비타민이 풍부하고 펙틴 성분은 장을 튼튼하게 해주고 노폐물을 배설해 변비에 좋다고 하네요. 그리고 사과의 달달한 맛 덕분에 아기들이 잘 먹는다고 하네요.   ,이유식
밤미음,밤은 달콤하고 부드러워 맛이 좋고  아기에게 좋은 5대 영양소가 풍부해서 면역력에도 좋고 항산화 성분이 풍부하고 소화에 도움도 준다고 하네요.   ,이유식
쇠고기브로콜리미음,아기가 6개월을 맞이하여 철분 보충을 위해 소고기가 들어간 초기2단계 이유식으로 업그레이드 했습니다. 소고기1+야채1 이렇게 섞어주어서 농도를 더 진하게 했고 양도 조금 더 늘렸습니다. 저는 한우 우둔살을 사용했습니다.   ,이유식
소고기감자미음,소고기는 다른 영양분은 풍부하지만 비타민은 부족한데 감자는 비타민C가 열을 가해도 파괴되지 않아서 보충해주기 좋은 메뉴랍니다 :) 부드럽고 맛있는 초기이유식2단계 소고기감자미음 입니다. ,이유식
소고기무미음,새로운 식재료가 추가 됐어요! 6개월부터는 무를 먹을 수 있다기에 추가해봤어요. 무는 비타민C가 풍부해서 면역력에도 좋아 감기나 잔병치레를 하지 않도록 도와주고 가래나 기관지에도 좋다고 합니다. ,이유식
소고기비타민미음,6개월 이유식을 만들면서 새로운 채소를 시도하고 있어요. 비타민이라는 채소는 저도 참 생소해요! 처음에는 비타민약을 섞는 미음인가 했어요 ㅎㅎ 살면서 비타민을 얼마나 먹을까 건너뛸까 했는데 그래도 엄마맘이 새로운 음식을 경험해주고 싶어서 만들었답니다.?   ,이유식
소고기사과미음,초기이유식1단계에서 사과는 별탈 없이 잘 먹어줘서 소고기이유식에도 넣어봤어요 :) 사실 야채나 과일이나 다 잘 먹는 아가라서 걱정은 안되는데 왜 사과퓨레는 좋아하지 않을까요?? 인상팍....;;; 저희 아기는 한식이 좋은가봐요 ㅎㅎㅎㅎ   ,이유식
소고기바나나미음,바나나는 달콤하고 부드러운 식감이라 아기들이 좋아해요! 섬유질이 풍부하고 소화가 잘되며  펙틴이 풍부해서 노폐물 배출을 돕고 변비예방에 효과가 좋답니다.   ,이유식
애호박배추미음,초기1 때 애호박이유식에서 알러지반응이 없었고  6-7개월부터는 배추를 먹을 수 있다기에 배추를 추가해봤어요. 집에 마침 애호박과 배추가 있어서 만들어봤답니다. 소고기애호박배추미음이 있길래 궁합은 나쁘지 않다 생각해 만들었어요.   ,이유식
칵테일새우무두부국,아가들 이유식에도 좋은 칵테일 새우 무우국입니다,이유식
닭봉조림,닭봉조림 닭봉구이 아이반찬 4살반찬 5살반찬입니다. 어제 모처럼 닭봉 간장구이를 만들어 보았습니다.,이유식
김자반,다된다에어프라이어최강 레시피 에는 건파래볶음을 만들었었어요. 응용하여 김자반도 쉽게 만들수 있습니다.,이유식
목심제육볶음, 목심간장볶음도 만들었어요,이유식
해시브라운,제철맞은 감자로 해시브라운을 만들었어요. 삶아서 만들어도 되지만 오늘은 에어프라이어로 구워서 만들었습니다.  야채다지고 밀가루 계란  빵가루 묻히면 고로케가되고 그냥 튀김가루 .   계란물만 묻히면 해시 브라운이 됩니다 ,이유식
초계인삼석류탕,기존 초계탕과는 다른 모양의 보양을 위한 인삼등 건강한 재료를 넣은 초계 육수에 닭고기와 얇은 피로 만든 석류만두로 새로운 여름 보양식을 만들어 보았습니다 쫄깃한 피와 시원한 육수로 한입에 즐기세요~,이유식
유니짜장,오늘은 후다닥 유니짜장을 아침에 만들어서 먹고 아이들 등원했어요. 아침에는 보통 볶음밥  주먹밥을 먹을때도 있는데  오늘은 집에 있는 재료들로 후딱 만들기 쉬운 유니짜장  에어프라이어로 만들었습니다.,이유식
감자조림,감자조림은 책에서는 간장조림으로 만들었는데  오늘은 고춧가루를 약간 더 넣었습니다. ,이유식
두부베이컨구이, 다 된다 에어프라이어 최강 레시피에서는 두부구이를 구워서 달래 양념장이랑 뿌려 먹었는데  오늘은 저희 집 냉장고에는 베이컨도 함께 있어서  베이컨도 말아보았습니다.  너무 간단한 두부 베이컨 말이입니다.     ,이유식
해물미역국,다 된다 에어프라이어 최강 레시피에서는 소고기 미역국과  고사리 볶음을 소개하였어요. 오늘은 응용한 해물 미역국과 고사리 볶음을 에어프라이어로 만들었습니다,이유식
돼지목살야채볶음밥,20개월 우리 아가를 위한 목살야채볶음밥,이유식
소고기야채죽,어른들도 초딩입맛인 사람들이 많은 요즘. 아이들이 편식을 한다고 해서 뭐라고 할 일이 아닌 것 같더라구요. 자극적이고 맛있는 음식이 워낙 많다 보니 그 맛을 보고 나면 아이들도 맛있고 맛없고를 단번에 알아 버릴 수 밖에 없지 않을까요. 또 자극적인 많은 음식을 먹어보지 못한 상태라 조금만 자극적인 음식도 아이들에게는 신세계일 수 밖에 없을거에요. 그럴수록 건강하고 맛있는 유아식을 만들어 준다면 조금은 인스턴트나 자극적인 음식을 덜 찾지 않을까 싶어요. 어릴때부터 건강에도 좋고 맛있는 음식을 집에서 만들어주면 아이들 편식에 도움이 될거라고 생각해요.,이유식
소고기찹쌀볼,12개월 이상 아이에게 영양가 듬뿍! 소고기 찹쌀볼 해보세요!,이유식
쌀미음,초기이유식은 숟가락적응기 라고 할정도로 아주 소량만 합니다. 간단하게 만들어서 편리하게 해보세요!,이유식
차조바나나미음,건더기를 조금씩 적응하게 해줄 시기인 5~6개월 아기들! 엄마의 사랑을 듬뿍 담은 차조바나나미음으로 맛과 영양을 모두 아이에게 선물해주세요♡,이유식
단호박죽,둥이들만 좋아해서 일년에 딱 한번만 만들어 주는 단호박죽을 만들었어요 전 죽들은 진짜 좋아하는데 단호박죽은 싫어해요ㅋㅋ 왜 그러는걸까요  단호박죽을 간만에 해준거라 둥이들이 어찌나 잘드시는지 ㅋ 네개 사다 두개 해주니 금방먹고 나머지 두개도 바로 해줬어요  만들면서 노란게 먹고 싶다란 생각은 드는데 생각만 들뿐 전 맛만보는걸로^^;;  별미로 달달하게 먹는 단호박죽 간단하게 끓여드세요^^ ,이유식
쌀미음,이유식 전문가와 함께하는 우리아이 이유식 초기단계 !!  알레르기 유발없이 걱정없이 먹일수 있는 방법까지 알려주는 시간!!  단계별로 배워 우리아이 건강하고 튼튼하게 이유식을 시작해보아요~!  세상의 모든 레시피 만개의레시피,이유식
찹쌀미음,이유식 도중 알레르기 반응에 대처하는 방법은???  이유조리법의 이유있는 상식까지 알려드리는 이유식의 모든 것 ★ ' 의사 엄마 민아림 ' 선생님의 이유있는 설명까지 !! 이유식 시작하기 막막했던 부분 해결하고 똑똑한 이유식 만들어 보세요~!   세상의 모든 레시피 만개의레시피,이유식
곡물이유식,쌀 미음에서 곡류로 넘어가는 이유식 단계~!  민아림선생님이 소개하는 알레르기의 대처법 까지~!!! 우리아이 건강하게 아프지 않게 이유식을 만들어보세요~!  세상의 모든 레시피 만개의레시피 ,이유식
단호박양배추미음,5~6개월 아이들이 먹을 수있는 초기이유식~!  채소의 본연의 맛을 느끼게 하는 초기 2단계 필요한 레시피 ★  세상의 모든 레시피 만개의레시피 ,이유식
소고기야채죽,가족 중에 누군가 아프면 먹는 음식이 죽이었는데  죽을 끓여 본 게 언제였는지 까마득하네요. 요즘은 시판 죽이 너무 잘 나와서 심한 병이 아니면 사다가 먹었던 것 같아요. 아이 어릴 때 밥 대용으로 여러가지 죽을 끓여 먹였고 커 가면서 배탈이라도 나면 또 만들어서 먹였는데... 어머님이 건강 상태가 좋지 않으셔서 며칠 식사를 잘 못하신다고 해서 소고기야채죽을 만들어 보았습니다. 바깥 음식은 원래 좋아하시지 않아서 손수 만들어서 드렸는데 자극적이지 않고 영양도 듬뿍 들어가 있으니 죽을 드셔도 속 편하고 든든함이 있을 것 같아요.,이유식
이유식,채소의 본연의 맛을 느끼게 해야하는 단계!  알레르기 반응은 2~3일 뒤에 나타난 다는 사실??!! 알고 계셨나요? 이유식을 어떻게 시작해야 하는 지 모르는 분들을 위해  3가지 이유식을 소개합니다!  세상의 모든 레시피 만개의레시피,이유식
바나나퓨레,아이가 아직 이가 안났다면  바나나 퓨레로 부드러운 간식 만들어주세요!,이유식
단호박비트닭안심라이스스프,여러가지 식재료로 편식없는 아이 만들어봐요! 물론  궁합좋은 식재료들로♡,이유식
단호박시금치새송이버섯죽,아이가 잘먹는 이유식은 따로 있다죠? 서로 어울리는 맛의조화로 이유식 만들어보세요!,이유식
양배추미음,의사엄마 민아림 원장과 함께하는 이유식의 대한 모든것!  아이가 처음 먹는 음식으로 이유식 때문에 고민하시는 분들이 많으실텐데요~!  알레르기가 생기거나 그것에 대한 대처법 까지 알아보는 시간을 가져요~!  세상의 모든 레시피 만개의레시피,이유식
된장당면사리곰탕,추운 겨울날..! 유아식으로  된장당면사리곰탕을...,이유식
브로콜리이유식,처음부터 채소에 잘 길들어져야 편식없는 아이로 키울수 있어요!  초기이유식은 어떻게 해야할지 막막하셨죠?? 소아과 민아림 선생님 자세한 설명을 보고  우리아이 건강하게 이유식을 시작해보아요~!  세상의 모든 레시피 만개의레시피,이유식
단호박타락죽,?예전에 무한도전 한식편에서  길이 단호박 타락죽을 하는걸 보고 노란 색깔이 너무 예쁜 단호박에 시선이 빼앗겼어요.  타락은 우유를 뜻하는 말이라고해요. 그래서 단호박과 우유를 넣어 단호박 타락죽이라고 하죠.,이유식
배추미음,밥을 먹기 시작하면서부터  푸른 채소를 편식하는 아이들이 많죠?!!  초기이유식부터 잘 길들여 지면  어렵지 않게 유아식을 시작할수 있어요~!  세상의 모든 레시피 만개의레시피 ,이유식
배미음,다양한 맛을 느끼게 해주고 싶은 게 엄마의마음이죠??!  채소 이유식에 이어서 과일으로 만든 미음을 소개합니다~!  세상의 모든 레시피 만개의레시피 ,이유식
소고기미음,초보 맘들의 고민 해결!  소고기이유식은 언제 시작하는게 좋을까?!  다른 채소를 안 먹지는 않을 까?!  오늘의 영상으로 고민 해결!!!! 세상의 모든 레시피 만개의레시피,이유식
소고기미음,고기에 너무 익숙하지 않게 다양한 재료를 넣어 만드는  소고기 미음 3가지!  4~6개월이유식의 고민하는 초보맘들을 위해!  세상의 모든 레시피 만개의레시피 ,이유식
소고기미음,다양한 이유식을 만드는 방법!  기본 소고기미음에 아이들이 편식하기 쉬운 재료를 넣어  우리아이 입맛을 길들여 보아요!  세상의 모든 레시피 만개의레시피,이유식
닭고기이유식,두뇌발달하는 시기에는 고기로 된 이유식을 시작하는게 좋은 이유??!!!!  빈혈을 예방하고 자라날 때의 아이큐에도 영향을 줄수 있다는 사실??!!  알고 계셨나요?! 다양한 고기로 된 이유식 중 닭고기 미음 3가지를 소개합니다~!  소고기  닭고기 등의 고기 이유식을 시작한 후에  채소를 추가해서 이유식을 시작하는 것이 좋아요!!!  세상의 모든 레시피 만개의레시피 ,이유식
양송이스프오트밀,양송이스프를 끓여서 오트밀을 만들었습니다 어머니와선자에게 주었습니다,이유식
닭고기이유식,초보 엄마들의 고민!  다양한 이유식으로 우리아이 다양한 입맛을 길들이고 싶을때!!!! 닭고기 이유식이 익숙해 질때 쯤 같이 넣어 만들면 좋을  닭고기당근미음  닭고기 브로콜리미음  닭고기무미음 레시피!  세상의 모든 레시피 만개의레시피 ,이유식
당근미음,이유식을 시작했는데 당근이 응가로 나오는 경우가 있었다죠? 민아림선생님의 자세한 설명을 듣고  우리 아이 다양한 이유식을 시작해보아요!  아이 때부터 길들이면 나중에  편식 안 하는 어린이로 자랄수 있어요!  세상의 모든 레시피 만개의레시피,이유식
애호박고구마미음,5~6개월이유식을 시작하면서 변비에 걸려  엄마도 아이도 고생하는 경우가 많죠?!  변비에 좋은 고구마와 비타민이 많은 브로콜리를 이용한  이유식으로 걱정없이 이유식 시작해보세요!  세상의 모든 레시피 만개의레시피 ,이유식
